ac_from,ac_to,fraud_flag,trx_channel,trx_type,start_balance,trx_amt,mbar_region,mbar_city,mbar_registered_channel,mbar_registered_date_time,mbar_a_c_status,mbar_a_c_level,mbar_agent_group,mbar_limit_group,mbar_charge_profile,mbar_credit_dl_ml_yl,mbar_debit_dl_ml_yl,mbar_year_of_birth,mbar_last_modified_date_time,mbar_dormant_date,mbar_re_active_date,mbar_place_of_birth,mbar_account_type_name,hour_of_day,day_of_week,is_weekend,is_night,is_business_hours,is_unusual_hour,night_weekend_combo,start_balance_log,balance_change,balance_change_pct,txn_txns_3d,txn_total_amount_3d,txn_avg_amount_3d,txn_max_amount_3d,txn_min_amount_3d,txn_unique_recipients_3d,txn_unique_channels_3d,txn_unique_types_3d,txn_is_high_activity_3d,txn_multi_channel_recent,txn_amount_deviation_from_avg,txn_night_txns_3d,txn_weekend_txns_3d,user_total_txns_3d,user_total_amount_3d,user_avg_amount_3d,user_median_amount_3d,user_max_amount_3d,user_min_amount_3d,user_unique_recipients_3d,user_unique_channels_3d,user_unique_types_3d,user_total_txns_7d,user_total_amount_7d,user_avg_amount_7d,user_median_amount_7d,user_max_amount_7d,user_min_amount_7d,user_unique_recipients_7d,user_unique_channels_7d,user_unique_types_7d,user_most_used_channel_7d,user_last_used_channel,user_channel_diversity_score_7d,user_most_used_type_7d,user_last_used_type,user_type_diversity_score_7d,user_night_txns_7d,user_weekend_txns_7d,user_peak_hour_txns_7d,user_off_peak_hour_txns_7d,user_avg_start_balance_7d,user_avg_end_balance_7d,user_min_balance_7d,user_max_balance_7d,user_balance_volatility_7d,user_avg_amount_per_recipient_7d,user_max_amount_to_single_recipient_7d,user_recipient_concentration_ratio_7d,user_avg_time_between_txns_7d,user_txn_frequency_score_7d,user_days_since_last_txn,ac_from_id,ac_to_id,trx_channel_id,trx_type_id,mbar_region_id,mbar_city_id,mbar_registered_channel_id,mbar_a_c_status_id,mbar_a_c_level_id,mbar_agent_group_id,mbar_account_type_name_id,txn_unique_channels_3d_id,txn_unique_types_3d_id,user_unique_channels_3d_id,user_unique_types_3d_id,user_unique_channels_7d_id,user_unique_types_7d_id,user_most_used_channel_7d_id,user_last_used_channel_id,user_most_used_type_7d_id,user_last_used_type_id,isolation_forest_prediction,isolation_forest_probability,isolation_forest_score,best_model_used,sampling_strategy_used,_c112,min_distance_to_fraud,cluster_id,cluster_fraud_rate
levtQudS51Ds5uE5yrlh7Q==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,7000.0,,,BIO,2018-08-29T17:16:02.000+05:00,Suspended,Level 1,Product for L1 Registered Customer,Rule Profile for Asaan DigitalCustomer,Charge Profile for L1 Register Customer,0,0,1992,2025-02-20T10:18:26.000+05:00,1/1/1970,1/1/1970,KAROOR LAL EESAN LAYYAH,Customer Account,15,7,1,0,1,0,0,0.0,0.0,0.0,3,21000.0,7000.0,7000.0,7000.0,1,1,1,0,0,0.0,1,1,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.83333333,1.0,0,17827,14112,20,2,,,1,5,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.435450356,0.259647525,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
fNZl3eolyh9f+Z15YzGg7w==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,12600.0,,,BIO,2020-09-09T13:20:07.000+05:00,Dormant,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,1988,2024-08-11T02:48:34.000+05:00,8/11/2024,1/1/1970,MIRPUR KHAS MEER PUR KHAS,Customer Account,19,1,0,0,0,0,0,0.0,0.0,0.0,6,79800.0,13300.0,14000.0,12600.0,1,1,1,0,0,-0.052631579,2,4,6,0.0,0.0,0.0,0.0,0.0,1,1,1,12,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,4,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.38461538,2.0,0,15566,14112,20,2,,,1,2,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.435170298,0.260786827,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
biu52RiatPsskL4llrK4MA==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,1889.23,,,BIO,2022-07-20T18:08:31.000+05:00,Dormant,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,1967,2024-10-16T02:39:46.000+05:00,10/16/2024,1/1/1970,RAJAN PUR,Customer Account,21,1,0,0,0,0,0,0.0,0.0,0.0,6,11965.14,1994.19,2099.15,1889.23,1,1,1,0,0,-0.052632899,0,4,6,0.0,0.0,0.0,0.0,0.0,1,1,1,12,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,4,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.38461538,2.0,0,14194,14112,20,2,,,1,2,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.435037041,0.261328991,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
H7Rq92WIFc5wxnY+KAZWAA==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,6300.0,,,BIO,2020-04-29T11:21:14.000+05:00,Suspended,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,1968,2025-02-10T03:52:08.000+05:00,1/1/1970,1/1/1970,RATTO DERO LARKANA,Customer Account,20,6,1,0,0,0,0,0.0,0.0,0.0,3,18900.0,6300.0,6300.0,6300.0,1,1,1,0,0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.5,1.0,0,6825,14112,20,2,,,1,5,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.434880875,0.261964406,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
+E5AvQDMIgDz4OV1I7Va0A==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,840.0,,,BIO,2022-07-23T11:03:24.000+05:00,Suspended,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,1988,2025-02-14T10:13:50.000+05:00,1/1/1970,1/1/1970,CHAKWAL CHAKWAL,Customer Account,7,4,0,0,0,0,0,0.0,0.0,0.0,3,2520.0,840.0,840.0,840.0,1,1,1,0,0,0.0,2,0,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.66666667,1.0,0,86,14112,20,2,,,1,5,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.434294772,0.264349643,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
Dn1V1uXnX3f7pUecfJ7HYg==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,5600.0,,,BIO,2022-09-22T14:08:42.000+05:00,Suspended,Level 1,Product for Standard OMNO L1 Customer,Rule Profile for L1 Standard OMNO Customer,OMNO L1 for App and USSD,0,0,1987,2025-02-18T21:38:31.000+05:00,1/1/1970,1/1/1970,MARDAN MARDAN,Customer Account,19,3,0,0,0,0,0,0.0,0.0,0.0,3,16800.0,5600.0,5600.0,5600.0,1,1,1,0,0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.33333333,1.0,0,5636,14112,20,2,,,1,5,1,44,1,1,1,1,1,1,1,17,21,1,2,0,0.434000629,0.265546984,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
B93CIkZcxHwITfg2VcuT9Q==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,279.86,,,BIO,2018-12-16T14:58:32.000+05:00,Suspended,Level 1,Product for Standard OMNO L1 Customer,Rule Profile for L1 Standard OMNO Customer,OMNO L1 for App and USSD,0,0,1979,2025-02-14T21:41:11.000+05:00,1/1/1970,1/1/1970,RAHIM YAR KHAN RAHIM YAR KHAN,Customer Account,20,4,0,0,0,0,0,0.0,0.0,0.0,2,559.72,279.86,279.86,279.86,1,1,1,0,0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.5,1.0,0,4679,14112,20,2,,,1,5,1,44,1,1,1,1,1,1,1,17,21,1,2,0,0.433877199,0.266049473,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
rZUMtHDJ9T5nquSuTtk4mw==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,1820.0,,,BIO,2022-04-26T12:49:10.000+05:00,Suspended,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,1944,2025-04-09T12:47:29.000+05:00,1/1/1970,1/1/1970,JOHI DADU,Customer Account,17,1,0,0,1,0,0,0.0,0.0,0.0,3,5460.0,1820.0,1820.0,1820.0,1,1,1,0,0,0.0,1,2,3,0.0,0.0,0.0,0.0,0.0,1,1,1,7,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1.142857143,0,19946,14112,20,2,,,1,5,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.433861424,0.266113699,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
6TYtpK8DCXXgkNAk/r0QMQ==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,1400.0,,,BIO,2024-09-10T10:37:15.000+05:00,Suspended,Level 1,Product for L1 Registered Customer,Rule Profile for Asaan DigitalCustomer,Charge Profile for L1 Register Customer,0,0,1997,2025-05-23T12:44:38.000+05:00,1/1/1970,1/1/1970,MINCHINABAD BAHAWALNAGAR,Customer Account,9,2,0,0,1,0,0,0.0,0.0,0.0,3,4200.0,1400.0,1400.0,1400.0,1,1,1,0,0,0.0,0,2,3,0.0,0.0,0.0,0.0,0.0,1,1,1,7,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,2,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.42857143,1.142857143,0,3046,14112,20,2,,,1,5,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.43384834,0.266166968,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
Yh30f2Vrr8qM+tM30NEEyw==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,1400.0,,,NEW_JC_APP,2024-07-12T20:07:30.000+05:00,Suspended,Level 0,Product for L0 Registered Customer - CICO/ATM Blocked,Rule Profile for L0 Register Customer,Charge Profile for L0 Register Customer - Blocked CICO and ATM Withdrawal,0,0,2000,2025-03-15T10:37:24.000+05:00,1/1/1970,1/1/1970,MARTOANG SHANGLA,Customer Account,14,1,0,0,1,0,0,0.0,0.0,0.0,3,4200.0,1400.0,1400.0,1400.0,1,1,1,0,0,0.0,0,2,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.33333333,1.0,0,13129,14112,20,2,,,3,5,0,13,1,1,1,1,1,1,1,17,21,1,2,0,0.433839113,0.266204531,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
r44/mAcOqSDSsyHMB9usWw==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,700.0,,,BIO,2024-05-15T14:06:53.000+05:00,Suspended,Level 1,Product for Standard OMNO L1 Customer,Rule Profile for L1 Standard OMNO Customer,OMNO L1 for App and USSD,0,0,1944,2025-01-15T02:20:13.000+05:00,1/1/1970,1/1/1970,SAWAT,Customer Account,9,3,0,0,1,0,0,0.0,0.0,0.0,3,2100.0,700.0,700.0,700.0,1,1,1,0,0,0.0,1,1,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.16666667,1.0,0,19784,14112,20,2,,,1,5,1,44,1,1,1,1,1,1,1,17,21,1,2,0,0.433671915,0.266885276,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
B93CIkZcxHwITfg2VcuT9Q==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,279.86,,,BIO,2018-12-16T14:58:32.000+05:00,Suspended,Level 1,Product for Standard OMNO L1 Customer,Rule Profile for L1 Standard OMNO Customer,OMNO L1 for App and USSD,0,0,1979,2025-02-14T21:41:11.000+05:00,1/1/1970,1/1/1970,RAHIM YAR KHAN RAHIM YAR KHAN,Customer Account,10,4,0,0,1,0,0,0.0,0.0,0.0,3,839.58,279.86,279.86,279.86,1,1,1,0,0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.66666667,1.0,0,4679,14112,20,2,,,1,5,1,44,1,1,1,1,1,1,1,17,21,1,2,0,0.433581001,0.267255451,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
qNO5oEBpIBGDg7qnHPmukQ==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,9800.0,,,BIO,2019-03-11T12:28:24.000+05:00,Suspended,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,1979,2025-02-22T14:09:58.000+05:00,1/1/1970,1/1/1970,LAHORE LAHORE,Customer Account,13,1,0,0,1,0,0,0.0,0.0,0.0,3,29400.0,9800.0,9800.0,9800.0,1,1,1,0,0,0.0,1,2,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.66666667,1.0,0,19518,14112,20,2,,,1,5,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.433559985,0.267341026,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
kCuuMFN/jYktJL16avVRGQ==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,3895.36,,,BIO,2020-12-13T19:40:11.000+05:00,Suspended,Level 1,Product for Asaan Digital Account,Rule Profile for Asaan DigitalCustomer,Charge Profile for L1 Register Customer,0,0,2002,2025-01-29T23:32:59.000+05:00,1/1/1970,1/1/1970,SHUJA ABAD MULTAN,Customer Account,9,4,0,0,1,0,0,0.0,0.0,0.0,3,11686.08,3895.36,3895.36,3895.36,1,1,1,0,0,0.0,1,0,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.5,1.166666667,0,17320,14112,20,2,,,1,5,1,2,1,1,1,1,1,1,1,17,21,1,2,0,0.43331263,0.2683483,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
2hlrVPFI9gABhNBHL4QXJA==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,560.0,,,BIO,2020-05-17T13:14:12.000+05:00,Suspended,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,1985,2025-01-17T23:58:03.000+05:00,1/1/1970,1/1/1970,LAHORE,Customer Account,15,2,0,0,1,0,0,0.0,0.0,0.0,3,1680.0,560.0,560.0,560.0,1,1,1,0,0,0.0,1,2,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.33333333,1.0,0,1663,14112,20,2,,,1,5,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.433049301,0.26942077,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
ikxvEPDUNrzzMddwOLFfYA==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,140.0,,,BIO,2023-08-08T11:50:23.000+05:00,Suspended,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,2002,2025-03-13T13:21:17.000+05:00,1/1/1970,1/1/1970,LAHORE SAWABI,Customer Account,7,3,0,0,0,0,0,0.0,0.0,0.0,3,420.0,140.0,140.0,140.0,1,1,1,0,0,0.0,1,1,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.66666667,1.0,0,16782,14112,20,2,,,1,5,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.432937616,0.269875678,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
iErRRN7y+/Ct2DyfRjKn/w==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,420.0,,,BIO,2020-12-19T12:06:40.000+05:00,Suspended,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,1955,2024-05-08T14:05:53.000+05:00,1/1/1970,1/1/1970,ABBOTABAD ABBOTABAD,Customer Account,17,3,0,0,1,0,0,0.0,0.0,0.0,1,420.0,420.0,420.0,420.0,1,1,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,1.0,0,16602,14112,20,2,,,1,5,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.432819712,0.27035595,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
APIw2uxv5sU/K09rvtk9NA==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,2100.0,,,BIO,2024-10-03T15:45:01.000+05:00,Active,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,1993,2025-09-15T09:43:09.000+05:00,1/1/1970,1/1/1970,TANDO BAAGO BADEEN,Customer Account,8,3,0,0,0,0,0,0.0,0.0,0.0,3,6300.0,2100.0,2100.0,2100.0,1,1,1,0,0,0.0,1,1,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.16666667,1.0,0,4419,14112,20,2,,,1,0,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.432754557,0.270621364,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
LfbelGGxy8+FUHDZywTLZQ==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,7700.0,,,BIO,2022-09-05T13:10:12.000+05:00,Suspended,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,1982,2025-02-23T22:52:40.000+05:00,1/1/1970,1/1/1970,SIALKOT,Customer Account,7,5,0,0,0,0,0,0.0,0.0,0.0,3,23100.0,7700.0,7700.0,7700.0,1,1,1,0,0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.66666667,1.0,0,8445,14112,20,2,,,1,5,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.432682942,0.270913107,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
r8FZOiz30IrCSORzcCuQiw==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,4900.0,,,BIO,2019-04-01T13:23:26.000+05:00,Active,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,1990,2025-08-04T18:57:35.000+05:00,1/1/1970,1/1/1970,LALIAN CHINIOT,Customer Account,8,1,0,0,0,0,0,0.0,0.0,0.0,3,14700.0,4900.0,4900.0,4900.0,1,1,1,0,0,0.0,0,2,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.5,1.0,0,19809,14112,20,2,,,1,0,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.432588013,0.271299843,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
Z4ex9+ndQgLj3FpxZXuwFg==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,840.0,,,BIO,2022-09-14T14:01:24.000+05:00,Suspended,Level 1,Product for Standard OMNO L1 Customer,Rule Profile for L1 Standard OMNO Customer,OMNO L1 for App and USSD,0,0,1977,2024-01-17T19:36:54.000+05:00,1/1/1970,1/1/1970,JHAL JHAO AWARAN,Customer Account,12,4,0,0,1,0,0,0.0,0.0,0.0,3,2520.0,840.0,840.0,840.0,1,1,1,0,0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.5,1.0,0,13256,14112,20,2,,,1,5,1,44,1,1,1,1,1,1,1,17,21,1,2,0,0.432544534,0.271476982,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
biu52RiatPsskL4llrK4MA==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,2099.15,,,BIO,2022-07-20T18:08:31.000+05:00,Dormant,Level 1,Product for L1 Registered Customer,Rule Profile for L1 Register Customer,Charge Profile for L1 Register Customer,0,0,1967,2024-10-16T02:39:46.000+05:00,10/16/2024,1/1/1970,RAJAN PUR,Customer Account,14,5,0,0,1,0,0,0.0,0.0,0.0,6,11965.14,1994.19,2099.15,1889.23,1,1,1,0,0,0.052632899,2,0,6,0.0,0.0,0.0,0.0,0.0,1,1,1,12,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,4,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,0,14194,14112,20,2,,,1,2,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.432534166,0.271519224,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
FjLMKo9KkJzwHWsMevUI1g==,bUZJ4oFcMkS1dEuD2P+FtA==,0,THIRD_PARTY_WEB,Auto Debit,0.0,18320.24,,,BIO,2018-08-10T19:02:39.000+05:00,Suspended,Level 1,Product for L1 Registered Customer,Rule Profile for Asaan DigitalCustomer,Charge Profile for L1 Register Customer,0,0,1963,2025-01-31T22:37:40.000+05:00,1/1/1970,1/1/1970,LAHORE CITY LAHORE,Customer Account,16,6,1,0,1,0,0,0.0,0.0,0.0,3,54960.72,18320.24,18320.24,18320.24,1,1,1,0,0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1,1,1,THIRD_PARTY_WEB,THIRD_PARTY_WEB,0.0,Auto Debit,Auto Debit,0.0,0,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.83333333,1.0,0,6340,14112,20,2,,,1,5,1,15,1,1,1,1,1,1,1,17,21,1,2,0,0.438006591,0.249256162,Isolation Forest,Original (No Sampling),#REF!,0.0,0,0.0056
